COLLECT_TARGET_ID,CONTACT_ACCOUNT_TYPE,ACCOUNT_ID,ACCOUNT,FRIEND_ID,FRIEND_ACCOUNT,FRIEND_NICKNAME,WEIBO_MESSAGE_TYPE,MAIL_SEND_TIME,WEIBO_MESSAGE,WEIBO_REPLY_COUNTER,WEIBO_RETWEET_COUNTER,WEIBO_LIKE_COUNTER,MBLOG_ID,RELEVANT_MBLOG_ID,IDROOT_MBLOG_ID,GROUP_NUM,DELETE_STATUS,DELETE_TIME
350000282600100100201407241442037054203478603080281087990,00000QQ,,2263823425,,2263823425,绝对可怜的小孩,,1403145617,,,,,,,,,0,
350000282600100100201407241442037054203478603080281087990,00000QQ,,2263823425,,2263823425,绝对可怜的小孩,,1403088273,[em]e110[/em][em]e111[/em][em]e112[/em][em]e112[/em],,,,,,,,0,
350000282600100100201407241442037054203478603080281087990,00000QQ,,2263823425,,2263823425,绝对可怜的小孩,,1403085439,[em]e41001[/em] 开心 签下大名好让全世界都知道,,,,,,,,0,
350000282600100100201407241442037054203478603080281087990,00000QQ,,2263823425,,2263823425,绝对可怜的小孩,,1403085024,,,,,,,,,0,
350000282600100100201407241442037054203478603080281087990,00000QQ,,2263823425,,2263823425,绝对可怜的小孩,,1403073840,[em]e120[/em],,,,,,,,0,
350000282600100100201407241442037054203478603080281087990,00000QQ,,2263823425,,2263823425,绝对可怜的小孩,,1403071184,,,,,,,,,0,
350000282600100100201407241442037054203478603080281087990,00000QQ,,2263823425,,2263823425,绝对可怜的小孩,,1401934894,签下大名好让全世界都知道,,,,,,,,0,
350000282600100100201407241442037054203478603080281087990,00000QQ,,2263823425,,2263823425,绝对可怜的小孩,,1399883839,,,,,,,,,0,
350000282600100100201407241442037054203478603080281087990,00000QQ,,2263823425,,2263823425,绝对可怜的小孩,,1399883315,签下大名好,,,,,,,,0,
350000282600100100201407241442037054203478603080281087990,00000QQ,,2263823425,,2263823425,绝对可怜的小孩,,1399541803,,,,,,,,,0,
350000282600100100201407241442037054203478603080281087990,00000QQ,,2263823425,,2263823425,绝对可怜的小孩,,1398146792,签下大名,,,,,,,,0,
350000282600100100201407241442037054203478603080281087990,0RENREN,,580192278,580191449,,李逵,,1400125740,null,0,,0,1011221289,,null,,0,
350000282600100100201407241442037054203478603080281087990,0RENREN,,580192278,580191449,,李逵,,1400125500,现在的新技能真的是越来越丧尸了。。。,0,,0,17262577586.0,,null,,0,
350000282600100100201407241442037054203478603080281087990,0RENREN,,580192278,580191449,,李逵,,1400125380,冷笑话精選的图片,0,,0,17262570041.0,,null,,0,
350000282600100100201407241442037054203478603080281087990,0RENREN,,580192278,580191449,,李逵,,1400124900,红遍全网火爆全球的最佳段子手冷哥来啦！~网络上最火爆的冷笑话精选，绝对是你居家旅行、行走江湖的必备猛药！每天笑一笑，让你的生活更精彩！~ 以下内容来自...,0,,0,17262548742.0,,null,,0,
350000282600100100201407241442037054203478603080281087990,0RENREN,,580192278,580191449,,李逵,,1400124840,null,0,,0,5190133804.0,,null,,0,
350000282600100100201407241442037054203478603080281087990,0RENREN,,580192278,580191449,,李逵,,1400123760,null,1,,0,5190126598.0,,null,,0,
350000282600100100201407241442037054203478603080281087990,0RENREN,,580191449,580191449,,李逵,,1403080800,null,0,,0,1010322083,,null,,0,
350000282600100100201407241442037054203478603080281087990,0RENREN,,580191449,579891936,,刘亦斯,,1403071020,null,0,,0,1026309144,,null,,0,
350000282600100100201407241442037054203478603080281087990,0RENREN,,580191449,579891936,,刘亦斯,,1402647300,null,0,,0,5205334813.0,,null,,0,
350000282600100100201407241442037054203478603080281087990,0RENREN,,580191449,601621937,,小黄鸡,,1403060520,null,952,,27,5208462890.0,,null,,0,
350000282600100100201407241442037054203478603080281087990,0RENREN,,580191449,580191449,,李逵,,1400637660,你是否也和我一样常常徘徊在梦想站，是否也会等到头上长草、脑袋发芽，却也不曾看见梦想的列车从身边驶过，然而我们却仍然在这里等待，然后就只能默默地叹一声：...,0,,0,17283258404.0,,null,,0,
350000282600100100201407241442037054203478603080281087990,0RENREN,,580191449,580191449,,李逵,,1400635860,null,0,,0,5193096553.0,,null,,0,
350000282600100100201407241442037054203478603080281087990,0RENREN,,580191449,580191449,,李逵,,1400575620,null,0,,0,5192756402.0,,null,,0,
