COLLECT_TARGET_ID,CONTACT_ACCOUNT_TYPE,ACCOUNT_ID,ACCOUNT,FRIEND_ID,FRIEND_ACCOUNT,FRIEND_NICKNAME,WEIBO_MESSAGE_TYPE,MAIL_SEND_TIME,WEIBO_TOPIC,WEIBO_MESSAGE,WEIBO_REPLY_COUNTER,WEIBO_RETWEET_COUNTER,WEIBO_LIKE_COUNTER,MBLOG_ID,RELEVANT_MBLOG_ID,IDROOT_MBLOG_ID,DELETE_STATUS,DELETE_TIME
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,161219414,烂土豆,,,,RT @hb_0   文刀已被转移到郑州市金水分局,,0,,479510353580408832,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,161219414,烂土豆,,,,RT@sfchoi8964 维族学者伊力哈木•土赫提传已遭秘密审讯并判重刑 :  http://t.co/DLwpaenIhi  古再丽努尔•艾力说，民族大学还有6个学生与他同时被捕，至少其中一个学生同样被控分裂罪。学生们有一个母亲说从1月开始被捕的学生家人，都未能与他们取得联络,,0,,479513349605294080,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,121817564,Fusion,,,,Hands down, the World Cup for overall fierceness goes to Cameroon&apos;s First Lady http://t.co/1vrrUgRdNY  #CMR http://t.co/E41Qbzf406,,13,,479507679199911937,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,62571644,香港星島新聞,,,,（財經） 堡獅龍發盈喜股價漲9%:  http://t.co/N2j7Uq1GZq,,0,,479514963627634689,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,92207174,蔡淑芳,,,,中國反邪教意在加強政府控制 (慕容雪村) http://t.co/X2XyRwwEit  中國政府的反邪教運動以一宗命案為契機，但其用意卻並非是為了公共安全，而是要整肅、打擊所有不順從的獨立教會及其信徒，從而加強對中國社會的控制，穩固其自身統治。,,0,,479514511687168001,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,62571644,香港星島新聞,,,,（財經） 紅籌指數最新升11點: 紅籌指數最新報4352.93 點，升11.96點，升幅0.29%。 http://t.co/NT85N9Rhrg,,0,,479514962230927360,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,397831974,ni,,,,@MeiyaFuyy @daxa 把 v 和健康,,0,,483806819328876544,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,397831974,ni,,,,@MeiyaFuyy @daxa  vbn,,0,,483806876253954048,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,55336499,Tweetings Test,,,,Wrfgpjwrg w http://t.co/mrxnisvypL,,0,,479967425782620160,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,67661086,※范强※法特姗瑟希蒲※,,,,北京警方调查他在北京使用无人机空拍紫禁城。他使用的空拍机在亚马逊上有售：http://t.co/82GPj3h8vQ @westmoon 拍摄此视频的人被北京警方拘留 http://t.co/FBUp5G8ITI,,30,,480329856644055040,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,46327296,Suyutong,,,,#有图有真相 #抗议德国之声北京特约通讯员泽林美化六四屠杀文  泽林与其夫人Anke Redl在北京有一家CMM公司，合作伙伴包括央视，环球时报等；有意思的是海外合作伙伴还有德国之声  http://t.co/OsacjucrDN http://t.co/HKxlNUjFXq,,36,,477076769481441281,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,228377909,蛋总,,,,收到工信部电话，就我投诉的Google服务问题反馈，回答说会反映到联通公司，我说我知道这不是他们的原因，对方说那你也知道这可能是国家屏蔽的，我说我反应是希望你们能帮助解决，对方说你太高看我们的能力了，我们也只能给你向运营商反馈，国家屏蔽他们也没办法。,,139,,479149010842710016,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,2573598967,Jason Hirsch,,,,@tracywolfson @NFLonCBS simply the best #NFLonCBS *10 @tengrade,,0,,479671456679624708,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,94202251,Project Noah,,,,Cool @VZWnews article by Jerry Rizzo featuring Project Noah — Must-Have Apps for the Tech-savvy Hiker. Check it out. http://t.co/ytO4ozH1Sv,,4,,480017489938907136,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,1357633146,昆明陈鹰军,,,,1989年5月28日：许多刚从北京以外的地方赶来的学生，反对从天安门广场撤离的计划 RT @prchovanec …Many students who just arrived from outside Beijing oppose… http://t.co/8tygywVDIl,,2,,479548340170809345,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,,,,,,,,,,2954291679,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,69456064,维权网,,,,举牌寻找维权人士张圣雨的王默、王福磊和谢文飞昨日出狱 吁继续关注张圣雨（图） http://t.co/z7KHBt5Py0,,0,,485296433608663040,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,69456064,维权网,,,,维权网: 各界人士联署呼吁无罪释放人权律师浦志强（图） http://t.co/pthI3dUAT8,,3,,485295133978402816,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,20784367,HRIC 中国人权,,,,MT @李方平律师: 公益律师 #常伯阳 先被 #郑州 公安以“聚众扰乱公共场所秩序罪”刑拘，30天后以"寻衅滋事罪"报捕，第37天以“非法经营罪”批捕。http://t.co/qY6J6ZtfzY http://t.co/6mu2HzLykD,,6,,485274831349248000,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,14866000,tsw,,,,新書會的名字，叫「接近反面」，又有想過叫「尚未反面」、「趁未反面」。近年已經柔和順人得多，惟反面的欲望，仍然不時湧現。書展期間七月二十日周日黃昏六點，默默的在文學生活館。感謝陳滅出席，感謝璇筠主持。如果有人願意幫忙當日做音樂那就... http://t.co/IsAWaRYtNV,,1,,485275088590479360,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,46327296,Suyutong,,,,好图！说出了我的心声 http://t.co/5KEfuKxizM,,18,,485315685849911296,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,20844980,蓝无忧,,,,常伯阳律师由刑拘时的“涉嫌于世文、陈卫等人聚众扰乱公共场所秩序罪”（按，常律师并未出席公祭现场），报捕时改为寻衅滋事罪，批捕则变为非法经营罪，显与于陈案无关。同样未去现场的方言、姬来松律师，其被批捕的“寻衅滋事罪”很可能也指的是其他。 #郑州十君子,,4,,485293592773025793,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,46547493,劉德軍 Liu Dejun,,,,郭飞熊、孙德胜被广州当局以涉嫌聚众扰乱公共秩序罪:http://t.co/QcFHZTuYmb,,0,,485292758945759232,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,46547493,劉德軍 Liu Dejun,,,,中共党员遭政府暴力拆迁，维权不忘“政治”:http://t.co/Gk3YK85698,,0,,485286741767512065,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,2786701,月光博客,,,,微软、百度和谷歌都通过大数据来预测四分之一获胜的球队，到目前为止微软和百度两场预测（巴西、德国）全对，谷歌只预测对了一场（巴西），预测错一场（法国）。,,9,,485271808200155136,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,69456064,维权网,,,,李方平律师今去港在深圳皇岗口岸遭蛮横拦截 http://t.co/rnylRdm4Fe,,0,,485296322455416832,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,46547493,劉德軍 Liu Dejun,,,,鉴于此前刘沙沙及其他人失踪很久大家却无法得知相关详细信息的教训，特设立此安全瞭望台Dissidents & Huamn Rights Defenders Watch Tower,如果有危险或有人失踪请于此填写，每天会自动推送... http://t.co/SuGFg3WgML,,0,,485272151118086144,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,111766763,wildWONG 野黃,,,,找找才知道我大部份中文書都是香港出版社，台灣佬的只十來二十本，多是介紹風土的。附圖這系列用連環圖來介紹八十年代的台灣，好看易明印象深。 http://t.co/K3hXkqwEXY,,0,,485307358512304128,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,25319414,NBA TV,,,,What a dunk! Check out the 2014 Dunk Contest next on @NBATV! http://t.co/aOjOC1ON9E,,58,,485300799908487168,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,376615905,韓国エンターテインメント,,,,A Pink（K-POP女性ｇ）　動画　画像　オフィシャルリンク http://t.co/r0hrHREf1S #hanryu #韓流 #kpop #korea,,0,,485274117726146560,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,56833,Isaac Mao,,,,hot in HK! Currently it&apos;s 35 degrees and Partly Cloudy outside #IOT,,1,,485320958119788545,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,46547493,劉德軍 Liu Dejun,,,,山东东营村委阻路维权遭镇压:http://t.co/F8BqXqV2lB,,0,,485313008789635072,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,46574977,华尔街日报中文网,,,,【中国贬低日本 向韩国示好】- 中国国家主席习近平在结束对韩国为期两天的访问之际，将矛头指向了日本战时的残暴行径。分析人士称，习近平采取的这一策略旨在削弱美国在本地区的联盟。http://t.co/sc3IetPoSv http://t.co/aP0QhtoxOt,,1,,485276124885184512,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,730043,Ken Wong,,,,“自从我不信中医之后，吃荔枝、烧烤、麻辣都不会上火了” “这么神奇？” “变成口腔溃疡了”,,37,,485250331610058752,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,91080916,陈云飞,,,,RT @na_sheishei: RT @craigxy: RT @remonwangxt: 吃多了，打屁屁 https://t.co/J6dDFwjXlh,,0,,485291997255573505,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,92207174,蔡淑芳,,,,郭飞雄今向支持者表达感谢 http://t.co/RFZbXHZzYi 张雪忠:7月4日下午，我去看守所会见了郭飞雄先生，会见持续了两个半小时。郭的精神状态很好。由于监舍条件和伙食较差，他的身体比较虚弱，但尚无大碍。 http://t.co/tTKiilmUX1,,1,,485273561985056768,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,55964567,吴祚来,,,,政治领域的“爱”像一个谎言一样，正欲罩住了一张张真正的选票，自由的人民离开了独立的选票，结果必然会是“每一滴泪珠仿佛都说出 你没有尊严”。 http://t.co/IQu7UATnOD,,0,,485317188887138304,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,46547493,劉德軍 Liu Dejun,,,,郭飞熊、孙德胜被广州当局以涉嫌聚众扰乱公共秩序罪起诉:http://t.co/QcFHZTuYmb,,0,,485292754092982272,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,8185232,soundfury,,,,七月，上百萬人湧進香港書展，但香港不該只有七月是讀書天。在這座城市的不同角落，其實有許許多多的書店一直以不同的方式在守衛著我們的精神家園、拓寬我們的文化視野，累積我們的思想知識。因此《號外》七月號特別製作了封面故事：「書店理想國」https://t.co/bRWrUNeFRo,,7,,485277779416477696,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,46547493,劉德軍 Liu Dejun,,,,山东即墨数百村民维权遭300警镇压:http://t.co/EfYoUloZCk,,0,,485313020256858112,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,122658109,赖永献,,,,暂无法确认真假。RT @as50as  围脖上有人告诉我--张叔家的小张：请您删除微博和照片 她现在最不希望周围的人知道这件事。 RT @jameschownb: 好"@lss007: 谢天谢地。>@lijiansion 昨天得到消息，赵华旭已经出来了。",,2,,485277923348205568,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,376615905,韓国エンターテインメント,,,,ワンダーガールズ（韓国の5人組女性グループ）の写真、画像 http://t.co/DOEwEGpssS #hanryu #韓流 #kpop #korea,,0,,485319417555714049,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,55859816,滕彪,,,,【第二屆西藏電影節（香港）2014邀請及採訪通知】本周日起6場電影座談會。六部人權電影包括：遠離西藏、再見西藏、被封鎖的對話、無畏、對話、夢見拉薩。-周日7月6日6pm-9:30pm，電影文化中心。特別嘉賓：滕彪/張耀良/灰記http://t.co/UsqmWtC0MG,,6,,485286721802625024,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,122658109,赖永献,,,,国家社科基金重大项目：习大大重要讲话研究。RT @iamhudi RT @Yns1971  展示一群不要脸的专家 http://t.co/srrmi1O1V5,,1,,485276567635890176,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,25319414,NBA TV,,,,Next on @NBATV...2010 Dunk Contest http://t.co/DA6wHK3Q5m,,96,,485270600290562048,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,69456064,维权网,,,,维权网: 全国各地维权人士和网友纷纷声援唐荆陵律师（图） http://t.co/NLyOFVUIoH,,2,,485295487507894272,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,191367847,香港政府新聞網,,,,人口政策公眾活動報告發表: 政府公布由香港大學社會科學研究中心就人口政策公眾參與活動撰寫的獨立分析顧問報告，收錄1,898份意見書，包括497份書面意見書、1,228份網上表格和173個熱線電話。 http://t.co/cxJQx3jnAk #新聞網,,0,,485269872536862720,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,46574977,华尔街日报中文网,,,,【一战：一场改变了世界的战争】- 一百年前，发生在萨拉热窝的刺杀事件导致欧洲陷入全面战争。第一次世界大战对世界产生了深远影响。回顾这场战争或许有助于我们走向一个更加和平的未来。http://t.co/v706sEcJ6e http://t.co/gnKxByBK1m,,3,,485283356418928641,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,267502889,中文热推机器人,,,,RT @quintux:RT @lamkayblog: 中國人真係無恥之極，咩中國對 273 種香港產品免稅，又係中國對香港的恩惠喎...香港對幾乎所有中國產品（煙、酒等例外），中國有冇對香港感恩呀？感恩啦仆街！,,1,,485297679140790272,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,25319414,NBA TV,,,,2012 @NBA Dunk Contest is up next! http://t.co/l2fDBgRgeP,,81,,485285709570248704,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,91080916,陈云飞,,,,RT @lss007: 谢天谢地。>@lijiansion  昨天得到消息，赵华旭已经出来了。,,1,,485275231439712257,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,212902677,andysan,,,,香港島：坂道を走り下がるタクシー http://t.co/4jJLpqOpT7,,5,,483559018300846080,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,69456064,维权网,,,,维权网: 吕耿松：无锡维权人士吴世明夫妇市政府举牌抗议非法强拆（图） http://t.co/FO19irdyMS,,0,,485302814051028992,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,2371058448,スポーツ神プレイ集,,,,超ロングシュート！https://t.co/XvY8ftivgq,,24,,485298314967920640,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,1282668151,周周煮粥,,,,好"@lss007: 谢天谢地。>@lijiansion  昨天得到消息，赵华旭已经出来了。",,4,,485275626891653121,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,74418756,Tom Grundy,,,,As CY&apos;s wife slams media over &apos;cold-bloodedness&apos;: http://t.co/ok4sIuk4nD Here&apos;s SCMPs hastily edited original article http://t.co/j0r9TYHMb7,,2,,485300331337617408,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,151167283,吴仁华,,,,今天，2014年7月4日，美国国庆节夜晚，在洛杉矶吴祚来兄家阳台，与王丹等人吃烧烤，喝小酒，观烟花。,,0,,485304735553953795,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,69456064,维权网,,,,西安航天拆迁办拆了村子六年没安置（图） http://t.co/DGogda0IZu,,0,,485296368945094657,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,6856072,Gao Ming 高明,,,,Just posted a photo @ Hôtel Palafitte http://t.co/sthC6CAUwo,,0,,485323792890085376,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,2445337303,GaoYuanhong,,,,我不关心政治，所以那些帝国主义走狗和五毛党请滚蛋！,,0,,485320543688601601,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,39030654,Edward Wong,,,,Why are Chinese to switching social media apps, from Weibo to WeChat? By @iandenisjohnson. http://t.co/YifSaKQvqy,,14,,485227963818844160,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,2050551,庫斯克,,,,852郵報澄清誤報。不過就算係古思堯帶住螺絲批鎅刀，都冇理由告佢。四五行動一樣有banner大聲公，一樣要工具，所以我之前嘅評論不變，都係砌生豬肉。 http://t.co/Jqy0JQ3INZ,,3,,485014664095363072,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,438355707,French MFA,,,,#LeTourdeFrance starts in #Leeds, #Yorkshire http://t.co/bYLWhQIWum cc @letour @letouryorkshire @FranceintheUK #TDF http://t.co/GCk4hXHTMc,,2,,485320695304298497,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,7462702,老虎庙,,,,学术纪录片《我的教育梦》记录了西北政法大学原“终身副教授”谌洪果为反体制同化愤然辞职七个月后重返学生中演讲"我的教育梦"。这是谌洪教授辞职后第一次公开露面并发表演讲，披露了辞职前后发生的事情 http://t.co/0oJ64YL7AR,,5,,485320074962546688,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,25319414,NBA TV,,,,We hope you&apos;re enjoying the marathon! Up next: 2013 @NBA Dunk Contest http://t.co/ZTq6eyIMmF,,53,,485293250354237441,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,14581421,北风（温云超, Yunchao Wen）,,,,广州姑娘霍然 @dimian2006 BIO: 本名：霍春艳；在生存之余追求迁徙自由、言论自由和免于恐惧的自由，誓死捍卫人权！,,1,,485273598933106689,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,376615905,韓国エンターテインメント,,,,アイドル・ティファニーの画像、写真【少女時代】 http://t.co/YqmUfSevSi #hanryu #韓流 #kpop #korea,,0,,485334518895607808,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,376615905,韓国エンターテインメント,,,,☆パク・ギュリ☆　KARA http://t.co/1w52RGbwTT #hanryu #韓流 #kpop #korea,,0,,485289220701831168,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,69456064,维权网,,,,勇敢的女孩子，因为她没有名气，所以需要您更加关注！谢谢！女大学生赵华旭被控“涉嫌传授犯罪方法罪”遭刑拘（图） http://t.co/csAfJOzLJh,,0,,485296061922021377,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,69456064,维权网,,,,维权网: 郑州案通报：常伯阳律师被批捕时罪名变更为“非法经营罪”（图） http://t.co/5Axxd0D6CR,,1,,485313597795356672,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,92350971,美国参考,,,,#美国历史上的今天： #1975年， 美国的阿瑟•阿什成为第一个赢得温布尔登网球公开赛男单冠军的黑人运动员。(图片: Bogaerts, Rob / Anefo) http://t.co/4GgE9Ovqot,,1,,485279538012631040,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,14581421,北风（温云超, Yunchao Wen）,,,,郭飞雄、孙德胜起诉书 http://t.co/wI2n8KKozs,,8,,485289118256332800,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,1609201,郭大虾,,,,小虾米半夜一个半到二个小时醒来一次，呀呀叫，一会儿要吃奶，一会儿尿尿拉粑粑，搞的大人腰酸背痛，每天觉睡不醒，眼睛肿肿的。,,0,,485279043374166016,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,92207174,蔡淑芳,,,,李方平律师今去港遭蛮横拦截 http://t.co/EKaxrpgSk9 今晨我从深圳皇岗口岸去香港探亲访友，不料遭边检阻拦。王波警官命令两人看守、无法律手续就对行李进行搜查，后要我做扶墙状，对全身进行检查。后王警官持纸条宣布:北京市公安局认为我出境可能危害国家安全，禁止出境。,,3,,485271861589061633,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,56833,Isaac Mao,,,,DMN（Default Mode Network)处于Mind Wandering模式的时候，可能会从记忆的模糊连接处获取更多的素材，由此产生更多新鲜的创意  http://t.co/Yg6p97a6X0  当然创意和创造力还是不同，后者要求更多的行动与反馈,,0,,485333769503928321,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,236695767,Isaac Digest,,,,http://t.co/oJr4SZ92rg Annotations:Every week another developer becomes the project lead (by rotation). The duties of the project lea...,,1,,485239812262465536,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,69456064,维权网,,,,维权网: 湖南衡阳公民黄智平祭奠“林昭”遭拘留7天，不给处罚决定书 http://t.co/cpaAGrvghV,,0,,485315272148914178,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,9570452,KicksOnFire.com,,,,Nike LeBron 11 EXT “King’s Crown” (More Images) http://t.co/aJUmr3GArG,,11,,485267848634200064,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,111766763,wildWONG 野黃,,,,隨便找了一本，有民國99年的。 RT @lss007:  @wastemobile:现在任何一本台灣出版的繁體中文書……上面都沒有中華民國這四個字……寫了都會被打槍，國圖與九成九的台灣出版社配合這模式起碼十年了 #细思极恐 #步步蚕食 http://t.co/2vw3a6hoj0,,0,,485303551300620288,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,6856072,Gao Ming 高明,,,,Just posted a photo @ Hôtel Palafitte http://t.co/fxqXpzwWlL,,0,,485324078706745345,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,91080916,陈云飞,,,,暂时自由中…@Suyutong: 默克尔明日将抵达成都，成都的陈云飞  @chen_yunfei   冉云飞 @ranyunfei  谭作人、黄琦兄你们可安好？ 7月7日‘8日两天，默克尔将在北京与中共领导人会面，包括前领导人温家宝，并将于7月8日上午在清华大学演讲。,,2,,485275680150519810,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,111766763,wildWONG 野黃,,,,蠑螈。 RT @davidpilling: This incredible creature seen in Kyoto by river this morning - but not by me http://t.co/LBAEPtXZD2,,2,,485279137028784128,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,61740705,刘晓原律师,,,,河南省郑州市常伯阳律师被以“非法经营罪”逮捕】5月29日，常伯阳律师与姬来松律师等多人，被警方以涉嫌聚众扰乱公共场所秩序罪刑拘。刑拘第三十天时，侦查机关以涉嫌寻衅滋事罪报检察院审查批捕。7月3日，检察院则以涉嫌非法经营罪批捕。涉嫌罪名变来变去，少见！,,13,,485285479885991936,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,18783975,Jeremy Godwin,,,,V2V Celebrates a Year of Helping the Verizon Family http://t.co/ql7QLwnEnk via @Verizon,,2,,478894119029583872,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,59602642,Verizon,,,,Reach your #fitness goals, keep connected with these #wearable accessories http://t.co/IXsDneqMeT @VZWginger http://t.co/1UYHVHJNe1,,6,,479409490899369984,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,10228272,YouTube,,,,How cool is Lana Del Rey? Let her count the shades. http://t.co/dixMfRfj8P,,202,,479458571630182401,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,59602642,Verizon,,,,Delivering a special program for Native American youth living in 10 school-related dormitories on reservations: http://t.co/3Sd3N9oz17,,0,,478694765438189569,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,59602642,Verizon,,,,Go from watching @TheLEGOMovie to rockin’ #LEGOLAND with this sweet On Demand deal! http://t.co/PdmlwGGVt9 http://t.co/qHTDc2jLOg,,2,,478742586480267264,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,62601419,VZW Support,,,,What You Need to Know about the Samsung Galaxy S5 http://t.co/xDt818TOSv #VZWPSA,,8,,478595419623403520,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,10228272,YouTube,,,,.@ERBofHistory Got it, this one sounds epic. 🎤😎🎶👏👏👏🎤😲⁉️👎👎👎😏👍,,152,,478256909309325312,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,59602642,Verizon,,,,The evolution of text messaging from SMS to international selfies: http://t.co/Arf55TLSGf (via @VZWlaura),,1,,478009000865583104,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,62601419,VZW Support,,,,10 Tips for Spring Cleaning Your Devices http://t.co/n5gzEvpHxz #VZWPSA,,7,,479005738938159104,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,10228272,YouTube,,,,A “Street Fighter II” theme song with no instruments? Ryu serious? http://t.co/DwuRFlwWqV,,101,,479375524540997632,,,0,
350000282600100100201407241441397054203478603080281087990,1330005,,MeiyaFuyy,,10228272,YouTube,,,,Care to check the science @neiltyson @TheScienceGuy? http://t.co/RLcCSvB538 #NewtonVSNye,,93,,478630607669719040,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,59602642,Verizon,,,,Who will win $1M for their idea this year? Enter your idea here: http://t.co/eROOg9f6OG #VZPAA,,6,,478327344781090816,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,74161330,Verizon Wireless,,,,In 2014 alone, our new CPO device packaging will reduce plastic waste by > 23 tons http://t.co/37wHbdCd70 @VZWkevinw,,5,,477963709055512576,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,10228272,YouTube,,,,Hey @ERBofHistory, we hear you&apos;re releasing a new video tomorrow. Any hints?,,83,,478250938260406272,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,10228272,YouTube,,,,Who gave Wes Anderson Legos? http://t.co/2DrUsCbU5Q,,101,,479052138895921152,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,46547493,劉德軍 Liu Dejun,,,,强烈建议用这个邮件加密工具，有中文说明。只有通讯双方能看到，阅后即彻底删除，即使国保后来酷刑逼你交出密码也没用，因为源邮件删了，根本无密可解。https://t.co/mR2qHlQXXC 附内家功教程：http://blog....,,0,,485294614904307713,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,2445337303,GaoYuanhong,,,,惬意的周末 http://t.co/MAmzUr0PCR,,0,,485333384571269120,,,0,
