COLLECT_TARGET_ID,CONTACT_ACCOUNT_TYPE,ACCOUNT_ID,ACCOUNT,REGIS_NICKNAME,FRIEND_ID,FRIEND_ACCOUNT,FRIEND_NICKNAME,CONTENT,MAIL_SEND_TIME,LOCAL_ACTION,TALK_ID,DELETE_STATUS,DELETE_TIME
350000282600100100201407241441457054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,z j xu x y,1394530654,02,229b16c9f43b4159ac80f158874f08be,0,
350000282600100100201407241441457054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,su d h h x j,1394530657,02,2965c26dfb024704a6f387068e7fc555,0,
350000282600100100201407241441457054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,z j h zh x,1394530660,02,21dc43bf53f84e06b926801239c89112,0,
350000282600100100201407241441457054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,z j h x h x j,1394530662,02,a759fcf84691442db99171f127782d04,0,
350000282600100100201407241441457054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,zu h x h x j,1394530664,02,1c2145c82c254c35a8fb113d58fa49e6,0,
350000282600100100201407241441457054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,g x j j zo,1394530665,02,dc201ffbe51443e1a40770dcdcbd25e4,0,
350000282600100100201407241441457054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,这英雄豪杰子u s,1394530668,02,dd6d9de85137485da57228304bfecfe2,0,
350000282600100100201407241441457054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,社会保险举行,1394530671,02,1537c0d46fd24da699a25ee6466067f9,0,
350000282600100100201407241441457054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,时光回到那些教训,1394530674,02,b7d09d8fc1d045c589d222279577edf6,0,
350000282600100100201407241441457054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,s y h d j x j x j x j,1394530676,02,131117513d304f73a24d05d119b5dad0,0,
350000282600100100201407241441457054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,这英雄豪杰嘻嘻,1394530679,02,b793728dc11247bf8103e6d35a5ac31b,0,
350000282600100100201407241441457054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,u 社会学家想那些可笑,1394530681,02,167d210c2f41489eaf581c4987ee36ce,0,
350000282600100100201407241441457054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,xi x h x n x j,1394530682,02,823df4fe07454d6d948ba8b5bede84b9,0,
350000282600100100201407241441457054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,su h d n x j,1394530684,02,f547bfc2e35f4f5f86580e843a285a57,0,
350000282600100100201407241441457054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,xu h x h x j,1394530686,02,a1a11449245541ed8d676df79ace3aef,0,
350000282600100100201407241441457054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,x j x j j x j,1394530688,02,fff7b095bcaf41b586728cd8c30395a1,0,
350000282600100100201407241441457054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,s j n x j x,1394530689,02,9e1a52d182624ca0b3e5fe118ffd58e9,0,
350000282600100100201407241441457054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,d j h x h x h ch,1394530691,02,4ae6dda0efd64964bf5680096ae57a06,0,
350000282600100100201407241441457054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,x j j x j x j,1394530693,02,e2965f3424b746198e11f8fc2452bd57,0,
350000282600100100201407241441457054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,x j j x j x,1394530694,02,3ede228dcb344f578467b7ffc86cdbf0,0,
350000282600100100201407241441457054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,su h x n x n,1394530696,02,63d802e689314f0fb1357d7ca9ea4fc9,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,s y h d n x j,1394530698,02,a58ba775a548429f865868ac467b8463,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,s h h x n x,1394530699,02,fe76fa65c7e042dbb73d07b731837e24,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,sh h s n x,1394530700,02,3563e771b14b41e1be213027f7de4898,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,d h x n n x,1394530702,02,d3d194f9a9004f2f9ddb0c14f49b5f10,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,s h b x n x,1394530704,02,502631e456c044758b2d73caee22e1da,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,都欢欢喜喜,1394530708,02,dffb3c478dee45ed8af2bc4d25be6a95,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,s g z j j x,1394530709,02,77cf484342024d0d8aa56fd6962d7636,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,sh d h n x,1394530711,02,ac42f854f114499e8ad401f0c40ef04f,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,sh d b j x j,1394530712,02,a54d5d2bfdf048efb5e7d19b4f6d9bb3,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,都很想念金像奖此次,1394530715,02,f548c625b0a149d890e86d3ed916230d,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,苏喜欢你细菌学家成绩,1394530719,02,bb987d2c37b4473982bdae0854384614,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,苏小会继续继续进行,1394530723,02,765fd2281bc34971b8224cec23c38922,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,su x h j x j,1394530725,02,d1205623be934a59a8a8a1e5779a846d,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,j d h d j d,1394531464,02,69950559a9694960873e300c0b581b83,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,f j j d k,1394531466,02,d60940dc9dfd4e418d48011ce2bf871e,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,d j b d j d k,1394531468,02,b357f26614a14438a0b6e5a396dbe2d0,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,d n d j s k,1394531472,02,97b87b15d3e642f3b12c15342dccbc27,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,d b b d j,1394531472,02,71189142796a41c4823be8b61a9c361c,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,说不定呢,1394531472,02,6a0b31cd1efb4de3a165c26a5318b5de,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,d b d d,1394531474,02,5316bc174f2a47dd849d446ce235b601,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,w j b f k,1394531476,02,1b67209d9e5444cfbcb455e023a6b20b,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,d j n f k,1394531477,02,d5b5d60cb49a4e7ab4ad5dbc713e6807,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,e h b d,1394531479,02,e19ffe46b1044beeb8a4046d9d3d2695,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,djn c,1394531480,02,bb0f82335ae344c0b22c037459ec795a,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,d j d n,1394531481,02,081189d162884d60bcddc5d18038ce08,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,h Z j j c,1394531484,02,de2fcf87c854454f83ddfb659dafff8d,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,d j d n x,1394531486,02,f67073ff2a694c3ea204eda1192e013a,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,dujdjd,1394531489,02,f5466b50a00c4a0ba80eb8fb583775e0,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,s h d b j fo,1394531491,02,866eef117a75412eb7107a62fb0352c8,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,sh d h j c d,1394531495,02,94ca2793c623433ba450dd569c95c896,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,d h j s j s,1394531495,02,66abc1340b294933b0f5ab6ad46ec0ef,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,sh d b j f,1394531498,02,6c6db159d2de4b118570798af628e378,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,du sh s j,1394531498,02,f8af4305f96a4e0aa797208ea2d23e22,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,su d h b d n f,1394531500,02,68ab8a418d8141979f1042d9b99016da,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,sh d b n c,1394531501,02,d9b08152b1fb4252a0bb8172ce058b56,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,sh b d j c,1394531503,02,4bafcc92e7fe490bbf96dd715be7433a,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,su d h,1394531504,02,a4994c21571149548be11d1d77c0a016,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,17_01,1396943976,02,5e48f6c117284d8a94b60865e724ad6e,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,在拉,1396944063,02,fc474ce35c6c41408eae71ac64d7cb4b,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,啊啊啊啊臭臭,1396944072,02,1d7e3c58ee414c4bb4a10cbf9c6e998e,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108840593,Tom,hw.jpg( http://lxcdn.dl.files.xiaomi.net/mfsv2/download/s010/p0175LFgyfAw/uaZxIDv5lEoxr8.jpg ),1403090424,02,b5d6b4218b73427fa9039516bd7abf44,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,81355812,安小达,hw.jpg( http://lxcdn.dl.files.xiaomi.net/mfsv2/download/s010/p0175LFgyfAw/uaZxIDv5lEoxr8.jpg ),1403090426,02,493df69a30e64adab4f7ef3d499d82ee,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,162951718,&lt;162951718&gt;,我和你已经成为好友，现在可以开始聊天啦!,1400747957,01,560628b8e4204a088e2b7d824810df7a,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,162951718,&lt;162951718&gt;,你好,1400747972,02,73888c197a344373ac2099ec6d915840,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,162951718,&lt;162951718&gt;,好,1400748020,01,d600ca16d4604c798556889226e5ab0e,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,162951718,&lt;162951718&gt;,在哪呢,1400748260,02,833290714d9f4af694d2f7fa5aa942b7,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,162951718,&lt;162951718&gt;,厦门海沧～你呢？,1400748353,01,431d3ffdb32b41f5bc93a8e4abc386f8,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,162951718,&lt;162951718&gt;,思明,1400748484,02,1cf6091d7be14ee48f56183ee010aa88,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,162951718,&lt;162951718&gt;,嗯，你做什么的呢？,1400749249,01,a1c518b43ae94472805f1f70c5caf006,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,10768255,netlord,hw.jpg( http://lxcdn.dl.files.xiaomi.net/mfsv2/download/s010/p0175LFgyfAw/uaZxIDv5lEoxr8.jpg ),1403090429,02,908d450ccdb54affb5b3d6435e0629a1,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,800786,在路上—子木,收到一条订阅消息，由于你的米聊版本过低，暂时无法正常显示！,1395922477,01,a8a412ae26cd4b879f40f9760954ab05,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,800786,在路上—子木,收到一条订阅消息，由于你的米聊版本过低，暂时无法正常显示！,1396009182,01,5ab28ba92c3e404f9a2285cf43c48bca,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,800786,在路上—子木,收到一条订阅消息，由于你的米聊版本过低，暂时无法正常显示！,1396122854,01,55108a57122d4b5dafd3aa81d1573b65,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,800786,在路上—子木,收到一条订阅消息，由于你的米聊版本过低，暂时无法正常显示！,1396123273,01,6750a2e6282243b58ea17e1aafcad8ae,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,800786,在路上—子木,http://www.xingmeng.com/room/818 子木直播了，现场和大家交流,1396181298,01,6b36639789324d97a1b943f2e13ea2ec,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,800786,在路上—子木,收到一条订阅消息，由于你的米聊版本过低，暂时无法正常显示！,1396345429,01,1bd88b6e084a40d59b1a7b8d8499603f,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,800786,在路上—子木,收到一条订阅消息，由于你的米聊版本过低，暂时无法正常显示！,1396925497,01,c3aeca69588545d09f32019090ed46c3,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,800786,在路上—子木,http://www.xingmeng.com/room/818 男神现场和你们交流音乐和人生,1399985732,01,4211002f5d524e57b6d1d44360522107,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,800786,在路上—子木,收到一条订阅消息，由于你的米聊版本过低，暂时无法正常显示！,1399987239,01,a5a2bd69e15844c6b521370b352ea866,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,800786,在路上—子木,您好，我是子木，感谢您的订阅，您的支持是我最大的动力(*^．^*)1.输入“子木”，会有子木的介绍哦2.输入“喜欢”，会有什么惊喜呢(*^．^*)3输入“语音”，听子木和你说话,1403089292,01,154c0062a6474584bf179b59b8d9b9c9,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,160367789,人在旅途,我和你已经成为好友，现在可以开始聊天啦!,1403613934,01,b687320efb8c4ddc91944df4b6f79e58,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,329894059,卖花小孩,我和你已经成为好友，现在可以开始聊天啦!,1401523441,01,d88f4bf002104305b0f6db8fd7726319,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,329894059,卖花小孩,hw.jpg( http://lxcdn.dl.files.xiaomi.net/mfsv2/download/s010/p0175LFgyfAw/uaZxIDv5lEoxr8.jpg ),1403090396,02,654d7b7576864893a69da523dafce94b,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,16_01,1394527546,02,ecafec024376435cb183bed19f33a171,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,16_02,1394527546,02,7346bc053e484dc6a479af47034c18f8,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,16_03,1394527547,02,ae15d2ad1b96433cb6b404673a0bc030,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,16_04,1394527547,02,5e8666d80b89451e96bf0b7f79ad3988,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,9_01,1394527548,02,3303bdf9a78245959c4c4a2f47f2d326,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,9_02,1394527549,02,c17914134e0640359dd63835f5fb448b,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,9_03,1394527549,02,222e40b8068640ce87631a29d96abf26,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,9_04,1394527550,02,54427c0b6bd2458199482a29a96127c3,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,17_01,1394527550,02,5ac36e15d0c942e4b2ed0e8cdd8cc95e,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,17_02,1394527551,02,2780e4f3a1b34868854e04ce0d607f57,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,17_03,1394527551,02,56480433af6c47bd974aca3e595dbed2,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,17_04,1394527551,02,fc93936df08345a3b4a4d1cbc712e747,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,18_01,1394527553,02,753dfd441c35419a84ddfff73ad62804,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,18_02,1394527553,02,9207584f00654209a9c343bfa6d1269b,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,18_03,1394527554,02,21b9f3fa1f8348ddb0384ab0829dbad1,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,18_04,1394527554,02,53efe009c6014807bc7992a4b6e11b0d,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,hakj,1394527557,02,9db3ab1bfa9041c4992f5cc7571350a6,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,shsj,1394527559,02,ae321a4b55cf4eb18a62642eb783f8d8,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,xhdh,1394527560,02,96ac52f170ed4c8e9b1b1312eeafe08c,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,susb,1394527561,02,c662c42d107d4bd9ab3bff6da0d9a01d,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,djdb,1394527562,02,c84748effecc42fe80fd7ece53546573,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,subs,1394527564,02,6f1bacb264234afba6308726b33b483e,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,眨眼又到秋季，朋友关怀送递：工作繁忙之余，注意放松休息；保持心情愉快，莫让烦恼来袭；记得犒劳自己，健康莫要忘记。周末来临记得好好休息！,1394527566,02,41bfec7b0dfc419dac2f33257973799a,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,眨眼又到秋季，朋友关怀送递：工作繁忙之余，注意放松休息；保持心情愉快，莫让烦恼来袭；记得犒劳自己，健康莫要忘记。周末来临记得好好休息！,1394527568,02,297a8ddcefdb43bc9a385ea128347cdd,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,sbsndkdzhbs,1394527571,02,169cfd8617444837a652a8c9e3681f76,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,xhhs,1394527573,02,be1f12d7364b47d6a189172491948921,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,gzhs,1394527574,02,47d1cd2055bb4dd58c24b1004b1f65d2,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,xubsndhhs,1394527576,02,df3fad7a2ca8461bb3baf1133ebe96d4,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,subs,1394527578,02,97423f024a61468fb19769c0eed5761a,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,xudn,1394527579,02,3f42ecaff89e4beda05f0cef5ed922e5,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,dijdb,1394527581,02,6f63898d892f4b879c5ce7792fc4f930,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,hn,1394527639,02,b06583e2ea9844e3bf2fc989ed7e8bce,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,把自己的精选集,1394527642,02,a2bf23a9a5ec4d25aa268ad5a8efcd18,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,阿花花世界,1394527645,02,021bfcaa00fe4dfbab69bf32356b3cb2,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,对很多哈哈d,1394527648,02,cda5ddfee1a94c8bb11989c50723b864,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,x h h s j s,1394527650,02,b174c0c53f714a96b8838fb1d895eab3,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,d h h s,1394527652,02,0c1cb3f850cf4dd3b7bfa268c79a721b,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,d j d n j,1394527654,02,f5244fd8628f4e569cb357d351c8ad7c,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,d h h d n d,1394527656,02,da84f6e1845c4739b13d48155053da7e,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,sh g s b s j s n,1394527658,02,32d26e0bb0f1464e86941b8729a60e0b,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,谁说你读到家x,1394527665,02,aed92dae82244861b77bfc61f96a7052,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,z b s j j d j,1394527667,02,e71267ce0e2f478c8741fe84584c89f9,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,x j x n j,1394527668,02,d342c333bf3f4130b97c4de7a8c904bd,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,x j d j j,1394527670,02,29f1f154cae84838800e39ee752e7b60,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,zh b s j,1394527672,02,4b9f1cb7c98b438c947e70f32afb2693,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,sh s h ha,1394527674,02,0295d78dcbeb4feeae9f8416718abe4d,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,[语音消息],1396949848,02,d24b1963a43d484d927b0a9fdfe2f3cf,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,[语音消息],1396949854,02,2e91849101574956a52a28a657dd9349,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,[语音消息],1396949856,02,34649091f2494b8ab1fcccd38b332af6,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,[语音消息],1396949859,02,1fcef414be81444a9732a83dbaede5b8,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,[语音消息],1396949862,02,cdc08a363d144ff795db153c591accc3,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,[语音消息],1396949864,02,4d62a1f417a340e290c8d5038f302593,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,[图片],1396949881,02,121c71090aa743b989e2946682bdab20,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,[图片],1396949917,02,430cd4ce01554616bcae2e8d79bb3bb2,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,Hello,1397612368,02,a024f44418e94f2abc6bde3e31907fc3,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,粉红发,1401411353,01,da1c6c35913a4addbb67ccefb0e24d32,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,gj,1401411356,01,f9fd38d589cd4b6db417fed611b0ae1c,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,[good night],1401411399,01,2cd8443b020f45aaa23b8ca7d57ba73f,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,511.jpg( http://dl2.files.xiaomi.net/mfsv2/download/s010/t01xIHz2sQo4/AWQ1YOVULjuu1.jpeg ),1401411416,01,46dbd039580f4320bb5b3c5ab234326e,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,ركادۇىداا,1401871177,01,ac82f06029364c55b44e4ac8da2a9c7f,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,دىبۈە,1401871179,01,8cbf21f4d5334b30b8eb5ba29c71f67f,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,ۈاسىى,1401871180,01,2ff58460622c4ce991204d16c0bed2ec,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,بغەۇ,1401871182,01,1b688b7c18ac48a7a4efb49f60c0f650,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,hw.jpg( http://lxcdn.dl.files.xiaomi.net/mfsv2/download/s010/p0175LFgyfAw/uaZxIDv5lEoxr8.jpg ),1403090423,02,48ff6848507d457b9bf39a4e65e8da99,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,三年级时间就是,1403230713,01,48d7545f19cb4811b48113c4cbc605cc,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,aae2cc4f3acc592193bcfbb538fb76bc.jpg( http://dl2.files.xiaomi.net/mfsv2/download/s010/t01MOZGLhzA8/i,1403230726,01,70aa097997de4411840c2d0aace7a762,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,家具,1403601988,01,5a0f61e862b44e34a102b3729a6170b5,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,几个家常菜句u就句救护车,1403659310,01,75efad07a48a4d29a13eaa0b21ee87e9,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,就是,1403689884,01,ba41b36e0fd646e496bb51dae5f405c5,0,
350000282600100100201407241441467054203478603080281087990,1030035,,107966576,木兰花,,108850028,小胖的青春,将会,1403689894,01,3869cc15891f4d18bbd38e0ce8274f9b,0,
